respondent_id,h1n1_knowledge,behavioral_face_mask,doctor_recc_h1n1,doctor_recc_seasonal,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,income_poverty,household_children,employment_industry,employment_occupation,Y
14641,2.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,15.0,18.0,2
14642,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,2.0,2.0,0.0,6.0,-1.0,4
14643,1.0,0.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,19.0,13.0,4
14644,1.0,0.0,1.0,1.0,1.0,-1.0,3.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,4.0,11.0,4
14645,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,-1.0,-1.0,3
14646,2.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,4.0,4
14647,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,4.0,4.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,-1.0,1
14648,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,3.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,-1.0,-1.0,4
14649,1.0,0.0,0.0,0.0,1.0,-1.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,4.0,2.0,4
14650,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,0.0,19.0,13.0,3
14651,2.0,0.0,0.0,1.0,0.0,-1.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,18.0,10.0,3
14652,2.0,1.0,0.0,0.0,0.0,-1.0,3.0,0.0,4.0,4.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0,15.0,17.0,4
14653,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,1.0,0.0,4.0,4.0,2.0,3.0,2.0,0.0,-1.0,-1.0,4
14654,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,12.0,19.0,4
14655,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,4
14656,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,15.0,4.0,3
14657,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,-1.0,3.0,1.0,0.0,7.0,16.0,3
14658,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,4.0,2.0,3.0,-1.0,0.0,-1.0,-1.0,1
14659,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,6.0,21.0,4
14660,1.0,1.0,0.0,0.0,0.0,-1.0,2.0,1.0,1.0,4.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,-1.0,-1.0,3
14661,1.0,0.0,0.0,0.0,1.0,-1.0,4.0,3.0,3.0,3.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,2.0,1
14662,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,0.0,3.0,1.0,0.0,-1.0,-1.0,4
14663,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,10.0,4
14664,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,12.0,14.0,4
14665,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,3.0,3.0,2.0,0.0,-1.0,-1.0,1
14666,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,-1.0,-1.0,4
14667,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,1.0,3.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
14668,1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,3
14669,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
14670,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,11.0,13.0,3
14671,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,-1.0,-1.0,4
14672,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,-1.0,-1.0,4
14673,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,4.0,11.0,4
14674,0.0,1.0,0.0,1.0,0.0,-1.0,2.0,3.0,1.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0,3
14675,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,19.0,13.0,4
14676,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,-1.0,-1.0,3
14677,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0,10.0,21.0,4
14678,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,0.0,21.0,3
14679,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0,-1.0,0.0,-1.0,-1.0,4
14680,2.0,0.0,1.0,1.0,0.0,1.0,4.0,3.0,4.0,4.0,3.0,0.0,4.0,3.0,3.0,2.0,0.0,-1.0,-1.0,1
14681,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,8.0,10.0,4
14682,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,3.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
14683,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,-1.0,2.0,16.0,21.0,4
14684,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,3.0,1.0,4.0,3.0,3.0,0.0,3.0,3.0,1.0,0.0,-1.0,-1.0,3
14685,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,12.0,-1.0,4
14686,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,-1.0,0.0,19.0,13.0,4
14687,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
14688,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,0.0,2.0,0.0,0.0,-1.0,-1.0,4
14689,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,10.0,21.0,3
14690,1.0,0.0,0.0,1.0,0.0,-1.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,0.0,4
14691,2.0,0.0,1.0,1.0,0.0,-1.0,3.0,1.0,3.0,4.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
14692,1.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,-1.0,-1.0,2
14693,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,-1.0,4
14694,1.0,1.0,0.0,0.0,0.0,-1.0,3.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,-1.0,0.0,-1.0,-1.0,4
14695,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,-1.0,-1.0,4
14696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,4.0,4
14697,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,-1.0,-1.0,4
14698,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0,10.0,21.0,4
14699,1.0,0.0,-1.0,-1.0,0.0,1.0,2.0,-1.0,1.0,4.0,-1.0,0.0,4.0,3.0,1.0,1.0,0.0,-1.0,-1.0,4
14700,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,-1.0,-1.0,4
14701,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,-1.0,-1.0,1
14702,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,-1.0,-1.0,4
14703,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,-1.0,-1.0,4
14704,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,3
14705,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,3.0,4.0,4.0,3.0,0.0,4.0,2.0,3.0,2.0,0.0,-1.0,-1.0,3
14706,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,16.0,11.0,4
14707,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,-1.0,0.0,-1.0,-1.0,1
14708,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,3.0,3.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,-1.0,-1.0,1
14709,2.0,1.0,0.0,1.0,0.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,-1.0,-1.0,4
14710,1.0,0.0,1.0,1.0,0.0,-1.0,4.0,4.0,0.0,4.0,3.0,0.0,3.0,1.0,3.0,1.0,0.0,-1.0,-1.0,1
14711,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,0.0,3.0,-1.0,2.0,-1.0,-1.0,4
14712,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,1
14713,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,6.0,7.0,4
14714,1.0,0.0,1.0,1.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,4
14715,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,-1.0,-1.0,3
14716,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,-1.0,-1.0,2
14717,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,19.0,21.0,4
14718,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,-1.0,0.0,-1.0,-1.0,4
14719,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,12.0,10.0,4
14720,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,14.0,15.0,4
14721,2.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,0.0,4.0,6.0,1
14722,2.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,0.0,20.0,21.0,3
14723,2.0,1.0,0.0,0.0,0.0,-1.0,4.0,1.0,0.0,4.0,1.0,0.0,4.0,-1.0,2.0,-1.0,0.0,-1.0,-1.0,4
14724,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,3.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,-1.0,-1.0,3
14725,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,10.0,4
14726,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,2.0,1.0,-1.0,-1.0,1
14727,2.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,4
14728,2.0,0.0,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,12.0,19.0,1
14729,1.0,0.0,1.0,1.0,-1.0,-1.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,4
14730,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,-1.0,-1.0,4
14731,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,20.0,7.0,4
14732,2.0,0.0,1.0,1.0,0.0,-1.0,4.0,3.0,0.0,4.0,4.0,0.0,3.0,2.0,3.0,-1.0,0.0,-1.0,-1.0,1
14733,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,-1.0,-1.0,4
14734,2.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,-1.0,-1.0,1
14735,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,-1.0,3.0,-1.0,2.0,-1.0,-1.0,4
14736,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,4
14737,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,1.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,-1.0,-1.0,4
14738,1.0,1.0,1.0,1.0,-1.0,-1.0,3.0,0.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,0.0,3.0,-1.0,-1.0,3
14739,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,-1.0,3.0,-1.0,-1.0,1
14740,2.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,0.0,-1.0,-1.0,1
14741,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
14742,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,1.0,0.0,-1.0,-1.0,4
14743,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,-1.0,-1.0,1
14744,2.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,3
14745,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,-1.0,-1.0,4
14746,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,18.0,5.0,4
14747,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,8.0,10.0,3
14748,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,20.0,3
14749,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
14750,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,1.0,3.0,-1.0,0.0,-1.0,-1.0,4
14751,1.0,0.0,1.0,1.0,0.0,-1.0,4.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,4.0,0.0,4
14752,1.0,0.0,1.0,1.0,0.0,-1.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,2.0,3.0,1.0,3.0,-1.0,-1.0,1
14753,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,-1.0,-1.0,3
14754,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,3.0,2.0,0.0,16.0,14.0,3
14755,1.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,1.0,1.0,4.0,1.0,3.0,4.0,3.0,3.0,-1.0,0.0,-1.0,-1.0,3
14756,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
14757,2.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,6.0,9.0,4
14758,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,15.0,4.0,4
14759,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,-1.0,-1.0,4
14760,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,20.0,2
14761,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,18.0,5.0,4
14762,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,18.0,8.0,4
14763,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,0.0,18.0,21.0,4
14764,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,7.0,4
14765,1.0,0.0,0.0,0.0,1.0,-1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,6.0,3
14766,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,9.0,4
14767,1.0,0.0,-1.0,-1.0,0.0,-1.0,4.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,18.0,15.0,3
14768,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,-1.0,-1.0,4
14769,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,12.0,19.0,4
14770,2.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,10.0,2.0,4
14771,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,14.0,16.0,4
14772,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,-1.0,-1.0,4
14773,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,14.0,15.0,4
14774,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,15.0,18.0,4
14775,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,16.0,14.0,4
14776,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,-1.0,3.0,-1.0,1.0,-1.0,-1.0,4
14777,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,18.0,21.0,4
14778,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,-1.0,-1.0,4
14779,1.0,0.0,1.0,1.0,0.0,-1.0,4.0,3.0,0.0,4.0,4.0,0.0,2.0,2.0,3.0,-1.0,0.0,1.0,20.0,1
14780,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,3.0,4
14781,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,3.0,3.0,1.0,0.0,-1.0,-1.0,1
14782,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,4.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,9.0,3
14783,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,15.0,20.0,4
14784,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,-1.0,0.0,14.0,10.0,4
14785,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,0.0,-1.0,1.0,-1.0,-1.0,4
14786,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,6.0,7.0,4
14787,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,0.0,2.0,3.0,3.0,0.0,0.0,-1.0,-1.0,3
14788,2.0,0.0,-1.0,-1.0,1.0,-1.0,4.0,3.0,3.0,4.0,1.0,0.0,1.0,3.0,3.0,-1.0,1.0,4.0,11.0,3
14789,1.0,0.0,0.0,1.0,0.0,-1.0,4.0,1.0,3.0,4.0,1.0,0.0,3.0,3.0,3.0,2.0,0.0,-1.0,-1.0,3
14790,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,4.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,9.0,2
14791,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,3.0,1.0,0.0,-1.0,-1.0,3
14792,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,10.0,4
14793,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,-1.0,-1.0,4
14794,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,-1.0,0.0,-1.0,-1.0,4
14795,2.0,0.0,0.0,1.0,0.0,-1.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,-1.0,3.0,-1.0,0.0,-1.0,-1.0,3
14796,2.0,0.0,0.0,0.0,0.0,-1.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,-1.0,2.0,-1.0,-1.0,3
14797,2.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,1.0,4.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,-1.0,-1.0,4
14798,1.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,11.0,1.0,4
14799,1.0,0.0,-1.0,-1.0,0.0,-1.0,3.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,-1.0,-1.0,4
14800,2.0,0.0,0.0,0.0,0.0,-1.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,-1.0,-1.0,4
14801,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,3.0,14.0,4
14802,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,4.0,0.0,3.0,-1.0,0.0,-1.0,-1.0,3
14803,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,1.0,3.0,2.0,3.0,0.0,0.0,-1.0,-1.0,4
14804,1.0,0.0,1.0,1.0,0.0,-1.0,4.0,1.0,0.0,4.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,-1.0,-1.0,1
14805,2.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,4.0,1.0,4.0,4.0,0.0,2.0,3.0,3.0,1.0,0.0,4.0,0.0,3
14806,1.0,1.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,3.0,0.0,4.0,2.0,3.0,1.0,0.0,-1.0,-1.0,1
